,healthconf,healthPE,healthpred,healthseq
3929,2.977272727,19.0,90.0,109.0
3930,2.992424242,3.0,120.0,117.0
3931,3.992424242,84.0,150.0,66.0
3932,3.007575758,94.0,50.0,144.0
3933,3.954545455,25.0,110.0,135.0
3934,3.015151515,83.0,28.0,111.0
3935,2.984848485,4.0,110.0,106.0
3936,3.007575758,28.0,90.0,118.0
3937,3.984848485,23.0,80.0,103.0
3938,2.992424242,21.0,110.0,89.0
3939,4.007575758,12.0,120.0,108.0
3940,2.992424242,12.0,110.0,98.0
3941,3.962121212,16.0,60.0,76.0
3942,3.96969697,66.0,12.0,78.0
3943,3.022727273,6.0,90.0,96.0
3944,3.96969697,71.0,35.0,106.0
3945,3.007575758,33.0,100.0,133.0
3946,3.96969697,3.0,150.0,147.0
3947,4.022727273,61.0,180.0,119.0
3948,4.015151515,41.0,180.0,139.0
3949,3.015151515,0.0,113.0,113.0
3950,2.939393939,81.0,29.0,110.0
3951,3.007575758,39.0,110.0,71.0
3952,3.0,41.0,120.0,79.0
3953,3.03030303,85.0,150.0,65.0
3954,3.007575758,13.0,60.0,73.0
3955,3.03030303,21.0,90.0,111.0
3956,3.037878788,16.0,130.0,114.0
3957,3.015151515,5.0,100.0,105.0
3958,3.0,12.0,120.0,108.0
3959,3.962121212,24.0,113.0,137.0
3960,1.984848485,66.0,50.0,116.0
3961,3.992424242,22.0,120.0,98.0
3962,3.0,24.0,130.0,106.0
3963,4.007575758,35.0,110.0,145.0
3964,4.0,25.0,90.0,115.0
3965,3.045454545,21.0,80.0,101.0
3966,2.977272727,74.0,35.0,109.0
3967,3.96969697,7.0,90.0,97.0
3968,2.96969697,64.0,25.0,89.0
3969,4.0,60.0,90.0,150.0
3970,3.03030303,57.0,100.0,157.0
3971,3.0,19.0,120.0,139.0
3972,2.977272727,7.0,90.0,83.0
3973,2.992424242,16.0,100.0,84.0
3974,3.962121212,9.0,90.0,99.0
3975,3.0,27.0,90.0,117.0
3976,3.015151515,5.0,110.0,105.0
3977,3.007575758,71.0,70.0,141.0
3978,3.022727273,39.0,120.0,81.0
3979,2.977272727,26.0,90.0,116.0
3980,4.015151515,57.0,69.0,126.0
3981,4.007575758,13.0,80.0,93.0
3982,3.03030303,44.0,110.0,154.0
3983,2.984848485,61.0,190.0,129.0
3984,3.015151515,22.0,120.0,98.0
3985,3.015151515,60.0,39.0,99.0
3986,3.007575758,51.0,20.0,71.0
3987,3.007575758,101.0,110.0,9.0
3988,3.007575758,4.0,90.0,94.0
3989,3.007575758,50.0,70.0,120.0
3990,3.007575758,24.0,90.0,66.0
3991,3.007575758,7.0,110.0,103.0
3992,3.007575758,5.0,112.0,117.0
3993,3.007575758,30.0,90.0,120.0
3994,3.007575758,28.0,100.0,128.0
3995,3.007575758,77.0,90.0,167.0
3996,3.007575758,51.0,45.0,96.0
3997,3.007575758,55.0,120.0,65.0
3998,3.007575758,16.0,80.0,64.0
3999,3.007575758,17.0,40.0,23.0
4000,,1.0,75,76.0
4001,4.884259542,16.0,75,91.0
4002,1.976851993,24.0,100,124.0
4003,2.916666667,42.0,120,162.0
4004,3.976851993,82.0,200,118.0
4005,4.884259542,44.0,200,156.0
4006,2.041666667,3.0,150,147.0
4007,4.986111111,17.0,150,167.0
4008,4.875,52.0,170,118.0
4009,4.013888889,32.0,120,88.0
4010,3.004629771,8.0,100,108.0
4011,4.944444444,6.0,100,106.0
4012,2.879629771,22.0,110,88.0
4013,2.027777778,48.0,100,52.0
4014,4.958333333,41.0,50,91.0
4015,1.921296438,12.0,100,112.0
4016,3.944444444,28.0,120,92.0
4017,4.027777778,3.0,100,97.0
4018,4.981481764,8.0,100,92.0
4019,3.879629771,16.0,100,84.0
4020,1.925926208,50.0,100,50.0
4021,2.027777778,7.0,50,43.0
4022,4.902777778,50.0,50,100.0
4023,3.962963104,15.0,100,115.0
4024,4.01851866,62.0,100,38.0
4025,2.027777778,54.0,100,46.0
4026,4.967592875,5.0,50,45.0
4027,4.981481764,98.0,50,148.0
4028,1.953703986,80.0,150,70.0
4029,1.930555556,79.0,80,159.0
4030,1.037037108,6.0,200,194.0
4031,1.958333333,59.0,200,141.0
4032,3.930555556,34.0,150,116.0
4033,1.930555556,2.0,120,122.0
4034,4.930555556,4.0,120,116.0
4035,4.865740882,27.0,120,147.0
4036,4.962963104,1.0,150,151.0
4037,4.907407549,27.0,160,133.0
4038,2.949074215,91.0,150,59.0
4039,1.953703986,13.0,60,73.0
4040,1.041666667,20.0,80,100.0
4041,2.990740882,20.0,100,80.0
4042,3.976851993,42.0,100,58.0
4043,3.009259542,15.0,100,85.0
4044,1.810185326,64.0,86,150.0
4045,1.125,25.0,150,125.0
4046,1.962963104,59.0,150,91.0
4047,1.013888889,44.0,150,106.0
4048,1.050925997,45.0,150,105.0
4049,1.041666667,5.0,150,155.0
4050,4.949074215,54.0,150,96.0
4051,3.944444444,32.0,100,68.0
4052,2.009259542,3.0,100,97.0
4053,4.842592875,36.0,100,64.0
4054,1.069444444,32.0,100,132.0
4055,1.004629771,12.0,100,88.0
4056,1.944444444,8.0,100,92.0
4057,2.875,43.0,100,57.0
4058,3.91203732,43.0,60,103.0
4059,4.91203732,52.0,100,48.0
4060,1.087963104,7.0,100,93.0
4061,4.962963104,12.0,100,112.0
4062,3.046296438,62.0,100,38.0
4063,1.023148219,61.0,50,111.0
4064,4.995370653,5.0,100,105.0
4065,3.953703986,23.0,100,123.0
4066,4.967592875,45.0,120,75.0
4067,2.949074215,16.0,100,116.0
4068,4.990740882,44.0,100,144.0
4069,4.046296438,4.0,150,154.0
4070,1.023148219,27.0,100,127.0
4071,4.935185326,17.0,120,103.0
4072,1.0,25.0,120,95.0
4073,2.046296438,0.0,100,100.0
4074,4.828703986,1.0,100,101.0
4075,3.013888889,96.0,100,196.0
4076,2.023148431,15.0,100,115.0
4077,1.013888889,5.0,100,105.0
4078,4.939815097,40.0,100,140.0
4079,1.958333333,4.0,160,156.0
4080,4.930555556,34.0,150,116.0
4081,3.962963104,16.0,120,104.0
4082,2.916666667,1.0,100,101.0
4083,4.851851993,3.0,100,97.0
4084,4.847222222,27.0,100,127.0
4085,4.888888889,2.0,130,128.0
4086,4.898148431,46.0,140,94.0
4087,4.837963104,13.0,100,113.0
4088,4.990740882,66.0,120,54.0
4089,3.976851993,20.0,50,70.0
4090,1.078703774,156.0,50,206.0
4091,4.884259542,139.0,200,61.0
4092,4.990740882,145.0,200,55.0
4093,1.032407549,61.0,200,139.0
4094,2.087963104,26.0,200,174.0
4095,3.004629771,112.0,200,88.0
4096,4.995370653,28.0,100,128.0
4097,3.004629771,14.0,120,106.0
4098,4.865740882,25.0,120,95.0
4099,3.976851993,22.0,100,122.0
4100,4.958333333,77.0,100,177.0
4101,3.939815097,9.0,200,191.0
4102,4.842592875,66.0,200,134.0
4103,4.703703986,45.0,150,105.0
4104,1.032407549,44.0,100,144.0
4105,1.995370653,71.0,100,29.0
4106,1.041666667,37.0,20,57.0
4107,1.907407549,7.0,50,43.0
4108,1.925926208,56.0,50,106.0
4109,3.976851993,25.0,100,125.0
4110,4.990740882,15.0,125,140.0
4111,3.967592875,7.0,150,157.0
4112,1.037037108,41.0,150,109.0
4113,1.89351866,22.0,140,162.0
4114,4.870370653,79.0,200,121.0
4115,1.953703986,49.0,120,169.0
4116,1.037037108,85.0,200,115.0
4117,2.976851993,29.0,130,101.0
4118,3.89351866,116.0,200,84.0
4119,4.990740882,39.0,100,139.0
4120,4.986111111,78.0,150,72.0
4121,3.023148431,16.0,80,64.0
4122,1.055555556,57.0,10,67.0
4123,3.958333333,23.0,80,57.0
4124,4.967592875,6.0,80,74.0
4125,4.032407549,2.0,100,102.0
4126,4.791666667,61.0,100,39.0
4127,1.976851993,45.0,50,95.0
4128,1.91203732,10.0,90,80.0
4129,1.01851866,1.0,80,79.0
4130,4.930555556,36.0,80,44.0
4131,3.921296438,27.0,50,77.0
4132,2.027777778,32.0,50,82.0
4133,4.981481764,23.0,80,57.0
4134,2.898148431,5.0,60,55.0
4135,1.976851993,29.0,50,79.0
4136,4.949074215,10.0,80,70.0
4137,3.907407549,48.0,80,32.0
4138,2.990740882,14.0,40,54.0
4139,4.935185326,17.0,50,67.0
4140,3.898148431,40.0,60,100.0
4141,1.037037108,5.0,100,95.0
4142,1.00925933,20.0,100,80.0
4143,1.976851993,2.0,90,88.0
4144,3.967592875,43.0,90,133.0
4145,3.967592875,31.0,140,109.0
4146,4.986111111,41.0,150,109.0
4147,3.972222222,2.0,100,102.0
4148,4.921296438,1.0,100,99.0
4149,4.944444444,7.0,100,107.0
4150,4.962963104,18.0,100,82.0
4151,3.087963104,5.0,100,95.0
4152,4.967592875,5.0,100,105.0
4153,3.986111111,11.0,100,111.0
4154,4.930555556,7.0,100,93.0
4155,3.930555556,62.0,100,162.0
4156,3.925926208,103.0,200,97.0
4157,1.060185326,112.0,200,88.0
4158,2.976851993,23.0,100,77.0
4159,2.921296438,20.0,100,80.0
4160,4.990740882,44.0,100,56.0
4161,1.944444444,3.0,100,97.0
4162,3.0,9.0,100,109.0
4163,4.046296438,23.0,100,77.0
4164,4.981481764,38.0,80,42.0
4165,4.958333333,25.0,50,75.0
4166,2.902777778,7.0,80,87.0
4167,2.01851866,5.0,100,95.0
4168,4.967592875,17.0,100,83.0
4169,3.004629771,19.0,100,119.0
4170,1.824074215,63.0,100,37.0
4171,3.967592875,13.0,50,63.0
4172,4.916666667,21.0,70,49.0
4173,3.949074215,19.0,50,31.0
4174,2.013888889,22.0,30,8.0
4175,3.0,52.0,100,48.0
4176,1.13425933,44.0,100,56.0
4177,1.944444444,10.0,50,60.0
4178,2.888888889,21.0,60,39.0
4179,4.958333333,41.0,40,81.0
4180,3.962963104,14.0,100,114.0
4181,3.004629771,6.0,100,106.0
4182,3.0,53.0,100,153.0
4183,2.930555556,24.0,150,126.0
4184,3.916666667,37.0,140,103.0
4185,1.925926208,5.0,100,95.0
4186,3.972222222,22.0,100,122.0
4187,4.930555556,20.0,120,100.0
4188,4.916666667,12.0,100,88.0
4189,4.01851866,28.0,90,62.0
4190,2.944444444,34.0,80,114.0
4191,1.092592663,36.0,100,64.0
4192,1.870370653,44.0,50,6.0
4193,1.175925997,42.0,10,52.0
4194,2.949074215,0.0,50,50.0
4195,4.91203732,1.0,50,51.0
4196,4.935185326,14.0,50,64.0
4197,4.939815097,11.0,80,91.0
4198,4.652777778,60.0,100,40.0
4199,1.050925997,58.0,30,88.0
4200,1.4375,32.0,50.0,82.0
4201,1.862847222,4.0,70.0,74.0
4202,1.802083333,58.0,72.0,130.0
4203,1.671875,10.0,95.0,85.0
4204,1.732638889,4.0,96.0,92.0
4205,1.897569444,44.0,20.0,64.0
4206,1.515625,20.0,88.0,108.0
4207,1.611111111,50.0,75.0,125.0
4208,1.732638889,12.0,98.0,86.0
4209,1.697916667,91.0,46.0,137.0
4210,1.324652778,39.0,99.0,138.0
4211,1.472222222,33.0,112.0,145.0
4212,1.697916667,1.0,112.0,111.0
4213,1.59375,47.0,156.0,109.0
4214,1.454861111,60.0,154.0,94.0
4215,1.480902778,21.0,89.0,110.0
4216,1.680555556,59.0,145.0,86.0
4217,1.645833333,10.0,99.0,109.0
4218,2.097222222,4.0,136.0,132.0
4219,1.897569444,72.0,187.0,115.0
4220,1.914930556,18.0,98.0,116.0
4221,2.279513889,41.0,101.0,142.0
4222,1.428819444,52.0,156.0,104.0
4223,1.697916667,4.0,99.0,103.0
4224,1.940972222,73.0,86.0,13.0
4225,1.298611111,56.0,112.0,56.0
4226,1.255208333,91.0,42.0,133.0
4227,1.072916667,69.0,154.0,85.0
4228,1.428819444,84.0,91.0,175.0
4229,1.498263889,17.0,112.0,129.0
4230,1.472222222,68.0,112.0,44.0
4231,1.506944444,37.0,25.0,62.0
4232,1.897569444,37.0,72.0,35.0
4233,1.645833333,6.0,46.0,40.0
4234,1.463541667,28.0,46.0,74.0
4235,1.428819444,22.0,87.0,109.0
4236,1.480902778,58.0,145.0,87.0
4237,1.671875,35.0,96.0,61.0
4238,1.394097222,70.0,56.0,126.0
4239,1.255208333,57.0,178.0,121.0
4240,1.611111111,68.0,52.0,120.0
4241,1.428819444,20.0,154.0,134.0
4242,1.350694444,45.0,152.0,107.0
4243,1.385416667,77.0,58.0,135.0
4244,1.289930556,9.0,142.0,151.0
4245,1.645833333,101.0,12.0,113.0
4246,1.888888889,44.0,48.0,92.0
4247,1.342013889,40.0,85.0,125.0
4248,1.385416667,54.0,111.0,57.0
4249,1.081597222,60.0,62.0,122.0
4250,1.472222222,90.0,174.0,84.0
4251,1.541666667,54.0,96.0,150.0
4252,1.819444444,33.0,154.0,187.0
4253,1.784722222,14.0,111.0,125.0
4254,1.923611111,54.0,111.0,165.0
4255,1.550347222,64.0,187.0,123.0
4256,1.376736111,50.0,111.0,61.0
4257,1.298611111,10.0,74.0,84.0
4258,1.576388889,3.0,97.0,94.0
4259,1.663194444,80.0,56.0,136.0
4260,1.385416667,39.0,157.0,118.0
4261,1.602430556,27.0,145.0,118.0
4262,1.810763889,10.0,125.0,115.0
4263,1.585069444,28.0,87.0,115.0
4264,1.394097222,13.0,98.0,111.0
4265,1.342013889,40.0,98.0,138.0
4266,1.706597222,21.0,154.0,133.0
4267,1.741319444,100.0,154.0,54.0
4268,1.967013889,16.0,85.0,101.0
4269,1.59375,38.0,98.0,136.0
4270,1.506944444,66.0,171.0,105.0
4271,1.559027778,126.0,171.0,45.0
4272,1.585069444,33.0,78.0,45.0
4273,1.4375,80.0,42.0,122.0
4274,1.567708333,89.0,145.0,56.0
4275,1.567708333,42.0,78.0,120.0
4276,2.045138889,20.0,85.0,105.0
4277,1.697916667,13.0,85.0,98.0
4278,1.463541667,100.0,175.0,75.0
4279,1.836805556,57.0,175.0,118.0
4280,1.446180556,66.0,142.0,76.0
4281,1.576388889,73.0,45.0,118.0
4282,1.940972222,52.0,85.0,137.0
4283,1.272569444,75.0,154.0,79.0
4284,1.559027778,35.0,142.0,177.0
4285,1.585069444,32.0,145.0,177.0
4286,1.211805556,26.0,145.0,119.0
4287,1.550347222,8.0,135.0,127.0
4288,1.350694444,37.0,135.0,98.0
4289,1.420138889,82.0,65.0,147.0
4290,1.645833333,23.0,112.0,135.0
4291,1.802083333,120.0,196.0,76.0
4292,1.767361111,62.0,87.0,25.0
4293,1.368055556,41.0,12.0,53.0
4294,1.767361111,21.0,65.0,44.0
4295,1.637152778,23.0,65.0,42.0
4296,1.185763889,34.0,65.0,99.0
4297,1.723958333,11.0,65.0,76.0
4298,1.072916667,9.0,74.0,83.0
4299,1.776041667,11.0,74.0,63.0
4300,1.333333333,16.0,101.0,117.0
4301,1.611111111,4.0,127.0,123.0
4302,1.767361111,20.0,130.0,110.0
4303,1.888888889,14.0,165.0,151.0
4304,1.498263889,40.0,185.0,145.0
4305,1.845486111,24.0,150.0,126.0
4306,1.975694444,57.0,111.0,168.0
4307,1.828125,3.0,152.0,155.0
4308,1.680555556,47.0,156.0,109.0
4309,1.59375,60.0,144.0,84.0
4310,1.359375,8.0,98.0,106.0
4311,1.689236111,74.0,113.0,39.0
4312,1.263888889,12.0,12.0,24.0
4313,1.541666667,77.0,20.0,97.0
4314,1.602430556,78.0,152.0,74.0
4315,1.637152778,19.0,81.0,100.0
4316,1.654513889,22.0,99.0,121.0
4317,1.550347222,15.0,142.0,127.0
4318,1.689236111,72.0,144.0,72.0
4319,1.645833333,28.0,80.0,108.0
4320,1.628472222,64.0,92.0,156.0
4321,1.836805556,5.0,144.0,139.0
4322,1.4375,51.0,155.0,104.0
4323,1.567708333,28.0,96.0,124.0
4324,1.567708333,31.0,123.0,154.0
4325,1.611111111,3.0,98.0,101.0
4326,1.723958333,10.0,76.0,66.0
4327,1.680555556,63.0,152.0,89.0
4328,1.802083333,10.0,112.0,102.0
4329,1.793402778,65.0,142.0,77.0
4330,1.541666667,51.0,45.0,96.0
4331,1.359375,45.0,45.0,90.0
4332,1.472222222,101.0,48.0,149.0
4333,2.071180556,6.0,112.0,106.0
4334,1.515625,61.0,162.0,101.0
4335,1.706597222,12.0,98.0,110.0
4336,1.289930556,54.0,74.0,128.0
4337,1.550347222,34.0,115.0,81.0
4338,1.619791667,65.0,74.0,139.0
4339,1.515625,26.0,120.0,94.0
4340,2.375,35.0,79.0,114.0
4341,1.975694444,10.0,111.0,101.0
4342,1.463541667,19.0,111.0,130.0
4343,1.541666667,20.0,120.0,100.0
4344,1.359375,5.0,110.0,115.0
4345,1.4375,27.0,111.0,84.0
4346,1.619791667,10.0,90.0,100.0
4347,1.498263889,18.0,111.0,93.0
4348,1.585069444,34.0,85.0,119.0
4349,1.289930556,26.0,98.0,124.0
4350,1.550347222,48.0,85.0,133.0
4351,1.454861111,4.0,120.0,116.0
4352,1.480902778,10.0,100.0,90.0
4353,1.654513889,10.0,80.0,70.0
4354,1.637152778,8.0,60.0,52.0
4355,1.576388889,45.0,40.0,85.0
4356,1.828125,15.0,98.0,113.0
4357,2.019097222,7.0,126.0,119.0
4358,1.315972222,49.0,130.0,179.0
4359,1.489583333,34.0,145.0,111.0
4360,1.715277778,17.0,120.0,103.0
4361,1.550347222,32.0,125.0,93.0
4362,1.420138889,1.0,85.0,84.0
4363,1.420138889,56.0,72.0,128.0
4364,1.663194444,39.0,130.0,91.0
4365,1.654513889,6.0,100.0,106.0
4366,1.550347222,43.0,125.0,82.0
4367,1.28125,23.0,75.0,52.0
4368,1.402777778,12.0,63.0,75.0
4369,1.723958333,61.0,85.0,24.0
4370,1.159722222,3.0,35.0,38.0
4371,1.645833333,16.0,42.0,26.0
4372,1.307291667,18.0,35.0,53.0
4373,1.298611111,13.0,65.0,52.0
4374,1.706597222,53.0,65.0,118.0
4375,1.376736111,4.0,115.0,119.0
4376,1.758680556,0.0,98.0,98.0
4377,1.59375,16.0,142.0,126.0
4378,1.628472222,4.0,136.0,140.0
4379,1.350694444,42.0,150.0,108.0
4380,1.246527778,3.0,99.0,102.0
4381,1.645833333,17.0,111.0,128.0
4382,1.055555556,34.0,111.0,77.0
4383,1.402777778,20.0,63.0,83.0
4384,1.828125,43.0,78.0,121.0
4385,1.524305556,7.0,78.0,71.0
4386,1.454861111,90.0,65.0,155.0
4387,1.862847222,143.0,180.0,37.0
4388,1.567708333,31.0,42.0,73.0
4389,1.385416667,30.0,80.0,110.0
4390,1.559027778,26.0,90.0,116.0
4391,1.454861111,6.0,115.0,109.0
4392,1.376736111,15.0,112.0,97.0
4393,1.480902778,42.0,86.0,128.0
4394,1.454861111,28.0,118.0,90.0
4395,1.420138889,54.0,165.0,111.0
4396,1.506944444,3.0,145.0,142.0
4397,1.194444444,29.0,132.0,103.0
4398,1.697916667,61.0,58.0,119.0
4399,2.0625,33.0,158.0,125.0
4400,3.567901611,14.0,104.0,118.0
4401,2.580247102,6.0,132.0,126.0
4402,3.882716426,72.0,142.0,70.0
4403,1.777777778,61.0,54.0,115.0
4404,1.432098954,37.0,145.0,108.0
4405,1.123456884,7.0,129.0,136.0
4406,2.753086797,53.0,145.0,92.0
4407,3.641975685,35.0,110.0,75.0
4408,3.067901611,4.0,110.0,114.0
4409,4.438271982,74.0,137.0,63.0
4410,1.37037037,17.0,45.0,62.0
4411,1.543210065,23.0,78.0,55.0
4412,1.438271699,33.0,56.0,89.0
4413,1.197530958,19.0,110.0,91.0
4414,4.549383093,24.0,130.0,106.0
4415,4.382716426,0.0,90.0,90.0
4416,3.654321176,18.0,96.0,114.0
4417,4.759259259,43.0,134.0,91.0
4418,3.845679389,34.0,102.0,68.0
4419,1.790123551,40.0,45.0,85.0
4420,2.790123834,16.0,100.0,84.0
4421,2.253086797,39.0,97.0,58.0
4422,2.067901611,18.0,78.0,96.0
4423,2.0,3.0,100.0,97.0
4424,1.722222222,77.0,110.0,187.0
4425,1.777777778,56.0,200.0,144.0
4426,1.246913769,53.0,120.0,67.0
4427,4.395061917,37.0,78.0,115.0
4428,4.703703704,120.0,145.0,25.0
4429,1.290123551,37.0,34.0,71.0
4430,1.0,66.0,90.0,156.0
4431,1.055555556,42.0,180.0,138.0
4432,2.981481481,87.0,78.0,165.0
4433,3.975309019,40.0,200.0,160.0
4434,2.820987843,53.0,179.0,126.0
4435,1.888888889,11.0,80.0,91.0
4436,1.975309019,43.0,70.0,113.0
4437,4.364197908,19.0,120.0,139.0
4438,2.061728583,81.0,155.0,74.0
4439,1.135802658,29.0,50.0,79.0
4440,1.09876562,0.0,80.0,80.0
4441,1.018518519,34.0,100.0,66.0
4442,1.018518519,3.0,90.0,93.0
4443,1.0,45.0,110.0,65.0
4444,1.037037037,31.0,80.0,49.0
4445,1.030864292,7.0,80.0,87.0
4446,1.018518519,38.0,70.0,108.0
4447,1.067901329,55.0,130.0,75.0
4448,1.086419847,53.0,90.0,143.0
4449,2.320987843,102.0,180.0,78.0
4450,1.444444444,56.0,60.0,116.0
4451,1.444444444,90.0,140.0,50.0
4452,1.191358213,17.0,30.0,13.0
4453,1.018518519,65.0,10.0,75.0
4454,1.333333333,65.0,100.0,35.0
4455,1.407407407,27.0,50.0,77.0
4456,1.185185185,39.0,100.0,139.0
4457,1.203703704,46.0,70.0,116.0
4458,2.59876562,44.0,150.0,106.0
4459,1.475308736,26.0,90.0,64.0
4460,1.117284139,32.0,50.0,82.0
4461,1.296296296,48.0,130.0,82.0
4462,1.111111111,15.0,70.0,85.0
4463,1.148148148,5.0,90.0,85.0
4464,1.012345773,4.0,85.0,89.0
4465,1.092592593,30.0,92.0,62.0
4466,1.111111111,27.0,40.0,67.0
4467,1.172839695,76.0,70.0,146.0
4468,1.660493921,101.0,200.0,99.0
4469,1.191358213,136.0,200.0,64.0
4470,1.327160588,55.0,40.0,95.0
4471,1.197530958,15.0,140.0,155.0
4472,1.413580435,45.0,200.0,155.0
4473,1.35802488,79.0,157.0,78.0
4474,1.296296296,13.0,157.0,144.0
4475,4.376543398,20.0,100.0,80.0
4476,4.888888889,13.0,82.0,95.0
4477,4.962962963,4.0,98.0,102.0
4478,4.969135991,16.0,109.0,125.0
4479,4.987654509,63.0,145.0,82.0
4480,1.493827255,24.0,100.0,124.0
4481,1.481481481,63.0,145.0,82.0
4482,4.888888889,3.0,60.0,63.0
4483,4.944444444,66.0,55.0,121.0
4484,4.907407407,127.0,150.0,23.0
4485,4.85802488,67.0,90.0,23.0
4486,1.111111111,51.0,30.0,81.0
4487,4.975309019,37.0,110.0,73.0
4488,4.611111111,82.0,20.0,102.0
4489,4.697531241,57.0,110.0,53.0
4490,2.012346056,45.0,110.0,65.0
4491,1.401234662,104.0,20.0,124.0
4492,1.222222222,51.0,124.0,175.0
4493,4.895061917,28.0,175.0,147.0
4494,1.345679107,18.0,174.0,156.0
4495,1.617284139,7.0,165.0,158.0
4496,1.364197625,84.0,185.0,101.0
4497,1.5,74.0,50.0,124.0
4498,1.413580435,13.0,130.0,117.0
4499,1.85802488,26.0,111.0,137.0
4500,1.259259259,28.0,111.0,83.0
4501,1.641975403,44.0,33.0,77.0
4502,1.759259259,46.0,44.0,90.0
4503,1.660493921,6.0,55.0,49.0
4504,1.87037037,11.0,44.0,55.0
4505,1.722222222,19.0,55.0,74.0
4506,2.759259259,1.0,33.0,32.0
4507,3.006173028,11.0,34.0,45.0
4508,2.012346056,36.0,55.0,91.0
4509,3.475309019,61.0,55.0,116.0
4510,2.993827537,17.0,77.0,94.0
4511,2.981481481,106.0,55.0,161.0
4512,3.0,121.0,55.0,176.0
4513,3.074074074,97.0,200.0,103.0
4514,2.962962963,74.0,200.0,126.0
4515,2.876543398,50.0,150.0,100.0
4516,2.87037037,11.0,90.0,79.0
4517,2.530864574,7.0,80.0,73.0
4518,2.820987843,78.0,50.0,128.0
4519,2.820987843,48.0,140.0,92.0
4520,2.820987843,96.0,140.0,44.0
4521,2.820987843,11.0,50.0,61.0
4522,2.820987843,46.0,50.0,96.0
4523,2.913580435,75.0,1.0,76.0
4524,4.987654509,45.0,1.0,46.0
4525,4.006173028,98.0,1.0,99.0
4526,2.969135991,133.0,1.0,134.0
4527,1.981481481,110.0,1.0,111.0
4528,1.043210065,97.0,1.0,98.0
4529,3.067901611,23.0,100.0,123.0
4530,1.043210065,4.0,100.0,104.0
4531,2.549383093,10.0,100.0,110.0
4532,4.962962963,49.0,100.0,51.0
4533,1.024691546,44.0,50.0,94.0
4534,3.518518519,36.0,135.0,99.0
4535,2.746913769,46.0,136.0,90.0
4536,3.185185185,65.0,137.0,72.0
4537,2.851851852,59.0,60.0,119.0
4538,3.271605315,59.0,120.0,61.0
4539,2.808642352,56.0,50.0,106.0
4540,3.080247102,74.0,12.0,86.0
4541,3.172839695,9.0,90.0,99.0
4542,2.919753463,30.0,100.0,70.0
4543,2.882716426,40.0,60.0,100.0
4544,1.401234662,35.0,120.0,85.0
4545,1.141975403,66.0,50.0,116.0
4546,2.709876732,50.0,50.0,100.0
4547,1.290123551,62.0,45.0,107.0
4548,1.104938366,39.0,120.0,81.0
4549,1.376543398,14.0,90.0,76.0
4550,1.543210065,13.0,80.0,67.0
4551,1.37037037,9.0,75.0,84.0
4552,2.654321176,15.0,95.0,110.0
4553,1.302469324,10.0,140.0,130.0
4554,1.407407407,78.0,70.0,148.0
4555,1.481481481,60.0,175.0,115.0
4556,1.234567995,17.0,70.0,87.0
4557,1.12962963,1.0,80.0,81.0
4558,1.197530958,69.0,90.0,21.0
4559,1.043210065,59.0,30.0,89.0
4560,1.327160588,85.0,12.0,97.0
4561,2.709876732,43.0,150.0,107.0
4562,1.901234945,4.0,120.0,116.0
4563,1.87037037,63.0,135.0,72.0
4564,1.882716426,64.0,45.0,109.0
4565,1.975309019,26.0,120.0,94.0
4566,2.919753463,2.0,120.0,118.0
4567,1.808642069,18.0,130.0,148.0
4568,2.888888889,25.0,150.0,125.0
4569,2.35802488,66.0,110.0,176.0
4570,2.043210065,38.0,200.0,162.0
4571,2.512346056,24.0,150.0,174.0
4572,2.62962963,33.0,180.0,147.0
4573,2.537037037,28.0,120.0,148.0
4574,2.790123834,98.0,180.0,82.0
4575,2.734568278,39.0,120.0,81.0
4576,2.08642013,78.0,180.0,102.0
4577,1.697530958,66.0,140.0,74.0
4578,1.641975403,0.0,60.0,60.0
4579,2.444444444,27.0,65.0,92.0
4580,3.12962963,32.0,130.0,98.0
4581,2.932098954,33.0,105.0,72.0
4582,1.833333333,53.0,70.0,123.0
4583,2.672839695,23.0,140.0,117.0
4584,2.333333333,51.0,130.0,79.0
4585,2.413580435,79.0,50.0,129.0
4586,1.302469324,95.0,140.0,45.0
4587,2.783950806,113.0,50.0,163.0
4588,2.574074074,73.0,200.0,127.0
4589,2.746913769,20.0,70.0,90.0
4590,1.493827255,14.0,70.0,84.0
4591,4.938271982,11.0,80.0,91.0
4592,4.845679389,3.0,100.0,103.0
4593,4.901234945,48.0,120.0,72.0
4594,1.641975403,40.0,70.0,110.0
4595,3.679012722,13.0,102.0,89.0
4596,1.9567905,32.0,90.0,58.0
4597,2.037037037,57.0,40.0,97.0
4598,1.493827255,9.0,90.0,81.0
4599,2.839506361,5.0,70.0,75.0
4600,1.092447917,22.0,102.0,124.0
4601,1.118489583,23.0,132.0,109.0
4602,1.033854167,40.0,116.0,76.0
4603,1.157552083,14.0,52.0,38.0
4604,1.151041667,30.0,52.0,82.0
4605,1.125,55.0,99.0,44.0
4606,1.020833333,24.0,77.0,53.0
4607,1.033854167,53.0,86.0,33.0
4608,1.053385417,4.0,86.0,82.0
4609,1.151041667,69.0,43.0,112.0
4610,1.053385417,16.0,76.0,92.0
4611,1.014322917,29.0,123.0,94.0
4612,1.053385417,10.0,102.0,112.0
4613,1.053385417,2.0,146.0,148.0
4614,1.10546875,78.0,187.0,109.0
4615,1.053385417,11.0,99.0,88.0
